design_id,censor_model,architecture,architecture_name,architecture_label,architecture_description,architecture_endpoint_pool,architecture_endpoint_rotation_period,architecture_endpoint_rotation_fraction,architecture_protocol_rotation_period,architecture_protocol_diversity,architecture_passive_separability,architecture_probe_confirmation,architecture_discovery_rate,architecture_collateral_weight,architecture_transport_overhead,architecture_provider_controls_plaintext,architecture_provider_controls_delivery,architecture_domestically_permitted,censor_name,censor_label,censor_path_control,censor_endpoint_control,censor_platform_control,censor_adaptive_training,censor_false_positive_cap,censor_probe_budget,censor_block_budget,censor_retrain_interval,censor_block_ttl,censor_reputation_threshold,censor_path_enforcement,censor_platform_filter_rate,network_name,network_label,network_latency_ms,network_jitter_ms,network_loss_rate,network_bandwidth_mbps
design-0010,endpoint_discovery_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,142,1,0.35,0,0.11786419854719737,0.2266868194912645,0.47178000266676284,0.16391576886579717,0.18,1.145513345571173,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.003698389657560502,16,19,6,9,2,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,endpoint_discovery_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,14,0,0.0,0,0.029466049636799344,0.07083963109102016,0.05361136393940487,0.049174730659739145,0.85,0.886849041732521,True,True,True,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.003698389657560502,16,19,6,9,2,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,resource_bounded_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,7,0,0.0,0,0.044199074455199015,0.21251889327306048,0.1930009101818575,0.9015367287618844,0.25,0.9238010851380427,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.003698389657560502,3,6,6,4,4,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,resource_bounded_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",12,0,0.0,0,0.05893209927359869,0.24793870881857055,0.77200364072743,0.5245304603705508,0.08,1.0346572153546079,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.003698389657560502,3,6,6,4,4,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,resource_bounded_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,33,4,0.25,4,0.4419907445519901,0.14167926218204033,0.3216681836364292,0.2786568070718552,0.22,1.0716092587601296,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.003698389657560502,3,6,6,4,4,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,resource_bounded_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,142,1,0.35,0,0.11786419854719737,0.2266868194912645,0.47178000266676284,0.16391576886579717,0.18,1.145513345571173,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.003698389657560502,3,6,6,4,4,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,resource_bounded_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,14,0,0.0,0,0.029466049636799344,0.07083963109102016,0.05361136393940487,0.049174730659739145,0.85,0.886849041732521,True,True,True,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.003698389657560502,3,6,6,4,4,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,adaptive_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,7,0,0.0,0,0.044199074455199015,0.21251889327306048,0.1930009101818575,0.9015367287618844,0.25,0.9238010851380427,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.003698389657560502,8,16,6,7,3,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,adaptive_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",12,0,0.0,0,0.05893209927359869,0.24793870881857055,0.77200364072743,0.5245304603705508,0.08,1.0346572153546079,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.003698389657560502,8,16,6,7,3,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,adaptive_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,33,4,0.25,4,0.4419907445519901,0.14167926218204033,0.3216681836364292,0.2786568070718552,0.22,1.0716092587601296,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.003698389657560502,8,16,6,7,3,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,adaptive_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,142,1,0.35,0,0.11786419854719737,0.2266868194912645,0.47178000266676284,0.16391576886579717,0.18,1.145513345571173,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.003698389657560502,8,16,6,7,3,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0010,adaptive_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,14,0,0.0,0,0.029466049636799344,0.07083963109102016,0.05361136393940487,0.049174730659739145,0.85,0.886849041732521,True,True,True,adaptive_composed,Adaptive composed model,True,True,True,True,0.003698389657560502,8,16,6,7,3,0.8493444791606699,0.5463408911278255,robustness-mobile,Mobile-like,123.41891571059367,39.26965499882526,0.030215816334839374,14.364838130034032
design-0011,classifier_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.03554290987322625,0.295981434706114,0.14571029525943813,0.5149073110258667,0.25,1.1113183739824275,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010977747635060786,0,0,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,classifier_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.047390546497635,0.3453116738237997,0.5828411810377525,0.2995824355059588,0.08,1.244676578860319,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010977747635060786,0,0,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,classifier_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,38,7,0.25,4,0.3554290987322625,0.1973209564707427,0.24285049209906356,0.15915316886254063,0.22,1.2891293138196158,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010977747635060786,0,0,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,classifier_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,161,2,0.35,0,0.09478109299527,0.3157135303531883,0.35618072174529325,0.09361951109561213,0.18,1.37803478373821,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010977747635060786,0,0,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,classifier_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.0236952732488175,0.09866047823537134,0.040475082016510594,0.028085853328683637,0.85,1.0668656390231304,True,True,True,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010977747635060786,0,0,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,endpoint_discovery_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.03554290987322625,0.295981434706114,0.14571029525943813,0.5149073110258667,0.25,1.1113183739824275,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010977747635060786,14,17,5,13,2,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,endpoint_discovery_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.047390546497635,0.3453116738237997,0.5828411810377525,0.2995824355059588,0.08,1.244676578860319,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010977747635060786,14,17,5,13,2,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,endpoint_discovery_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,38,7,0.25,4,0.3554290987322625,0.1973209564707427,0.24285049209906356,0.15915316886254063,0.22,1.2891293138196158,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010977747635060786,14,17,5,13,2,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,endpoint_discovery_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,161,2,0.35,0,0.09478109299527,0.3157135303531883,0.35618072174529325,0.09361951109561213,0.18,1.37803478373821,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010977747635060786,14,17,5,13,2,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,endpoint_discovery_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.0236952732488175,0.09866047823537134,0.040475082016510594,0.028085853328683637,0.85,1.0668656390231304,True,True,True,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010977747635060786,14,17,5,13,2,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,resource_bounded_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.03554290987322625,0.295981434706114,0.14571029525943813,0.5149073110258667,0.25,1.1113183739824275,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0010977747635060786,3,6,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,resource_bounded_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.047390546497635,0.3453116738237997,0.5828411810377525,0.2995824355059588,0.08,1.244676578860319,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0010977747635060786,3,6,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,resource_bounded_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,38,7,0.25,4,0.3554290987322625,0.1973209564707427,0.24285049209906356,0.15915316886254063,0.22,1.2891293138196158,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0010977747635060786,3,6,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,resource_bounded_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,161,2,0.35,0,0.09478109299527,0.3157135303531883,0.35618072174529325,0.09361951109561213,0.18,1.37803478373821,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0010977747635060786,3,6,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,resource_bounded_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.0236952732488175,0.09866047823537134,0.040475082016510594,0.028085853328683637,0.85,1.0668656390231304,True,True,True,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0010977747635060786,3,6,5,6,4,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
design-0011,adaptive_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.03554290987322625,0.295981434706114,0.14571029525943813,0.5149073110258667,0.25,1.1113183739824275,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0010977747635060786,7,14,5,11,3,0.9220507339910039,0.610572981599263,robustness-mobile,Mobile-like,119.3309045231279,37.96892416644978,0.02840599813618168,8.383467001022595
